index,Ngram,Year_Added,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
sh96004538,adhesion contracts,1996,2.943159870677503e-08,2.7723581699778952e-08,2.91237954886762e-08,3.130345714982433e-08,3.193731488992935e-08,3.319017718003296e-08,3.283012775325198e-08,3.2038322033055086e-08,3.4191391045815655e-08,3.4639872746005425e-08,3.253357603752845e-08,3.261606552895646e-08,3.2691140510901895e-08,3.220936484392225e-08,3.190122340992633e-08,3.0532820624001074e-08,2.992008492452054e-08,3.06458304635826e-08,3.090317100135075e-08,3.1439733692454186e-08,3.1529859892607896e-08,3.450730669461523e-08,3.6184830627870665e-08,3.678619436445604e-08,3.912804157267326e-08,4.02620053844124e-08,4.096097769301643e-08,4.3378727233272275e-08,4.350568937645199e-08,4.403057903993154e-08,4.476405853136102e-08,4.1845554347005476e-08,4.062164664166344e-08,3.879926859161133e-08,3.366801238893371e-08,2.8764388065871674e-08,2.5210030556166444e-08,2.1802738166463798e-08,2.0882460467180105e-08,1.808463119286936e-08,1.7362374486046273e-08,1.8194878891240688e-08,2.0278917708750818e-08,2.1317537217600624e-08,2.0448449813375332e-08,1.981668708179544e-08,2.1696033291468406e-08,2.1857103411036805e-08
sh2020006780,sheep stealing,2020,5.178360453980679e-09,5.025428351235206e-09,5.0408051529190106e-09,5.08123029961473e-09,4.98994961967544e-09,4.8960242288969326e-09,4.754728645528505e-09,4.3775650158355596e-09,4.500013751510386e-09,4.61468982570252e-09,4.574112016732445e-09,4.55189322098077e-09,4.3639353380919835e-09,4.356514587569978e-09,4.239293036651619e-09,4.101344670627758e-09,3.7666381363139175e-09,3.652108097091616e-09,3.737590694282859e-09,4.7118802401491244e-09,4.816164276416623e-09,5.0554146746793565e-09,5.301666633979383e-09,5.5999942485753166e-09,5.673207579806209e-09,5.8824227765604974e-09,5.629391693371242e-09,6.546333635884924e-09,7.188091839011828e-09,7.248389784220155e-09,7.454570689902074e-09,7.64545484362365e-09,7.705423271664458e-09,7.79002853097082e-09,7.222388756500386e-09,7.075118703205239e-09,7.183923473953945e-09,7.4185097167461004e-09,7.764687636409504e-09,7.674034547207531e-09,7.328674822758087e-09,7.148854950472001e-09,6.699425439999589e-09,6.5367428384826324e-09,6.438674043830156e-09,6.093460705342927e-09,6.2227937712433515e-09,6.101010712258881e-09
sh85117809,saxifraga,2004,1.026973501325884e-07,9.955702383740439e-08,9.914294213028696e-08,9.361368277485285e-08,8.859469099314898e-08,8.652983128433687e-08,8.83535854573149e-08,8.3004615782387e-08,8.111502093274825e-08,7.832317899654295e-08,8.115477090986764e-08,8.637192722793903e-08,8.577196180139287e-08,8.301485974134192e-08,8.429532837177433e-08,8.693485865857561e-08,8.895450443607844e-08,9.004061526830213e-08,8.514773566037757e-08,8.531819773737103e-08,9.182429067161206e-08,9.314487121186987e-08,9.215152165648055e-08,8.706707515624652e-08,8.412696317796381e-08,8.266156731626514e-08,7.879434128380387e-08,6.813706422395143e-08,6.16377746749465e-08,5.6339869028024636e-08,6.339879652214212e-08,6.079287348030395e-08,5.6376635144961273e-08,5.23082575993951e-08,5.209038471497879e-08,5.112487986034094e-08,4.688887508422619e-08,3.473335370806392e-08,3.029221026845267e-08,2.782737160789536e-08,2.6768417069750194e-08,2.5353987057152065e-08,2.3301219805336015e-08,2.445715379473642e-08,2.551430112472862e-08,2.6774718538356373e-08,2.811122634255314e-08,2.927234935522216e-08
sh2018001244,bürger,2018,7.126039548374652e-08,6.788278131275582e-08,6.850258553690405e-08,6.961333932512367e-08,7.095293868216088e-08,6.942630644784272e-08,7.522724555340215e-08,8.207116871671226e-08,8.809896501353807e-08,9.011605755217057e-08,9.332051766411388e-08,9.64477985046508e-08,9.963800555754361e-08,9.671023192736209e-08,9.829766225443102e-08,1.014060079662054e-07,1.0377703656733977e-07,1.0585834745585608e-07,1.0815296176939454e-07,1.1527298911042016e-07,1.1638065453805395e-07,1.1814387486573453e-07,1.2029027615458242e-07,1.2151162373172375e-07,1.2134836438471022e-07,1.2076093452697716e-07,1.1897967454272247e-07,1.1969069667080207e-07,1.163967143765329e-07,1.1453300310491314e-07,1.1152965508423598e-07,1.1215733019007531e-07,1.0989227956682239e-07,1.043188861831111e-07,1.0398416153630161e-07,1.0711191707995266e-07,1.060069196768503e-07,1.1571342224829726e-07,1.2838164582360772e-07,1.3440387874725874e-07,1.4089141561658097e-07,1.464506945704293e-07,1.469395630617527e-07,1.5110192063742612e-07,1.4480265921492414e-07,1.3473531335130945e-07,1.3431492237245267e-07,1.3454975308392625e-07
sh2009008211,scott bradley,2009,6.20970288210676e-09,5.428748744984446e-09,5.008967023563867e-09,4.655900756203987e-09,4.780874303587725e-09,4.058999518441464e-09,3.8270736768145464e-09,3.5635605964106406e-09,4.033906456884268e-09,4.700775207581007e-09,5.48096732979778e-09,7.460421525591027e-09,9.13054209521004e-09,1.0178521067660817e-08,1.1610681317180444e-08,1.3271175196481546e-08,1.4924300590992068e-08,1.6350108863035943e-08,1.719169216211704e-08,1.69291706833552e-08,1.698896287142101e-08,1.7772398955284707e-08,1.8411681393778626e-08,1.747393504098709e-08,1.7359465183287255e-08,1.5920666876600194e-08,1.5948619027115037e-08,1.5393608740378e-08,1.4484301976563918e-08,1.2954078576190734e-08,1.2480214215741606e-08,1.0902782395159707e-08,9.466014910907468e-09,7.99397510339861e-09,7.148355444281622e-09,5.705974177277235e-09,4.626927785356116e-09,3.6361984445279887e-09,2.9713236424882314e-09,2.6772426304658546e-09,2.4670748668171552e-09,2.2752177081848087e-09,2.024348858681302e-09,1.9082294905920745e-09,1.952146684878039e-09,2.0304927074212458e-09,2.1145198793315336e-09,2.2205781761985843e-09
sh85125630,southern right whale,2001,1.6981558137105224e-08,1.627902267570258e-08,1.6990276914541358e-08,1.8005467963821964e-08,1.8465551256218494e-08,1.910031170875213e-08,2.008586627825453e-08,1.969960095892152e-08,2.085351233707677e-08,2.0319150625451388e-08,1.9800396837509656e-08,2.0253531473474192e-08,2.0232674684955713e-08,1.989811929462015e-08,2.0244184616852182e-08,2.0148006875485887e-08,2.0931764738659128e-08,2.1067881890930928e-08,2.1185254360809154e-08,2.32454854992768e-08,2.50199615177812e-08,2.7171861799755015e-08,2.9135808097011503e-08,3.288850227820788e-08,3.5764565667637364e-08,3.83350957099325e-08,3.836584061754435e-08,3.9113780616170264e-08,3.939778061330073e-08,3.867281886790356e-08,3.807339865007681e-08,3.728772425152079e-08,3.4239240500372984e-08,3.3832835224868937e-08,3.314904587532158e-08,3.051043408941071e-08,2.954371820944522e-08,2.7798007329525387e-08,2.4482793594543528e-08,2.610164830752334e-08,2.4415112291521172e-08,2.281501107035638e-08,2.2155455034081735e-08,2.0618635670845353e-08,2.0161860940206714e-08,2.138144033006495e-08,1.985554763245245e-08,1.9792784028069277e-08
sh85009023,archaeoastronomy,2003,3.458065057915238e-08,4.068075850627295e-08,4.5438018838236026e-08,4.8720325305863706e-08,6.836034128448227e-08,7.68281315074607e-08,7.67838669789102e-08,9.08352994092151e-08,9.032492557078545e-08,8.658133321404193e-08,8.326789949616602e-08,7.14059551804829e-08,6.786529035566044e-08,6.254608267816256e-08,5.390644278576876e-08,5.379575288407981e-08,5.30229361528356e-08,5.239681615571661e-08,4.9747432268836585e-08,5.0977188232564126e-08,5.011133830112868e-08,5.794602399498773e-08,5.472882463093092e-08,5.561389402965387e-08,5.380145056450252e-08,5.158334673690693e-08,4.703640688845973e-08,5.142913091425529e-08,3.8992252940350796e-08,3.841376435593473e-08,3.881900405090986e-08,4.050812977115673e-08,4.110212280845309e-08,4.27428953104452e-08,3.5214817181320306e-08,3.941366178071361e-08,3.9142129474153564e-08,4.017683035071963e-08,3.753647666156014e-08,3.627457253275021e-08,3.371942839381993e-08,3.3631086197166704e-08,3.11414052595644e-08,3.1541853147707255e-08,3.4482038629693064e-08,3.6647113723272305e-08,3.887582816775037e-08,4.425912985238367e-08
sh93001381,microphysics,1993,6.544902953539017e-08,6.83121190996061e-08,7.351116973012642e-08,7.827958926303374e-08,8.031601433129104e-08,8.242499067158207e-08,8.623817511934401e-08,9.236303222099974e-08,9.87879295405249e-08,1.0414954537288753e-07,1.0953682318523166e-07,1.2468594184068614e-07,1.326247263672737e-07,1.4199662170741312e-07,1.499048230477196e-07,1.4897579149266068e-07,1.492001562694182e-07,1.574199803844323e-07,1.5113516302642636e-07,1.443897678063609e-07,1.3590407350833457e-07,1.2498901064635278e-07,1.2398212094576792e-07,1.172877669153305e-07,1.0190412587126369e-07,9.584032600476864e-08,9.82159269622854e-08,9.775651623655393e-08,1.0005853998873041e-07,9.725454219584676e-08,9.796514591060648e-08,9.54611298223781e-08,8.973628475215737e-08,8.419238385428051e-08,9.000039187672037e-08,9.212904283460125e-08,9.110716336169618e-08,8.986671108112053e-08,9.396831903618223e-08,9.764529952610964e-08,1.0529429855749403e-07,9.834871270996057e-08,9.185895675015154e-08,8.936088209874982e-08,8.669461452099586e-08,8.353747098926999e-08,8.288852768878475e-08,7.265137038844904e-08
sh2013002732,smith and wesson revolvers,2013,4.709084292647825e-09,4.739451933688521e-09,4.5987449357835315e-09,4.439214975774217e-09,4.707131147165177e-09,4.805036230015603e-09,4.491332004720658e-09,4.331186875420176e-09,4.084851421401073e-09,4.168807537270019e-09,4.4579829649211385e-09,4.190269214447508e-09,3.9599466518380755e-09,4.129894434371347e-09,4.140391983629778e-09,4.323536302784449e-09,4.799887900336364e-09,4.457303253673534e-09,4.518072887542214e-09,4.432242708268807e-09,4.184614305862462e-09,4.187105774699258e-09,4.2142534139945545e-09,3.723896617160597e-09,3.957081855640191e-09,3.965659701910777e-09,4.1421581725114324e-09,4.646043526588103e-09,4.719180256891013e-09,4.844671722324469e-09,4.9299873682414785e-09,5.190669138062575e-09,5.382568726048603e-09,6.101729825767701e-09,6.277414443415072e-09,6.499033997472584e-09,7.128529226233368e-09,7.621952047684059e-09,7.504387679225471e-09,7.53713589407964e-09,7.094373540513154e-09,6.760914384392112e-09,6.429156413594634e-09,5.6626673023260234e-09,5.328209267645751e-09,5.259195951998198e-09,5.226084435344669e-09,5.007863572610571e-09
sh93005539,trixie dolan,1993,3.8940094204686915e-11,3.115207536374953e-11,2.596006280312461e-11,2.2251482402678237e-11,7.128591367993359e-12,7.128591367993359e-12,7.128591367993359e-12,0.0,0.0,4.059717641423179e-11,4.059717641423179e-11,4.059717641423179e-11,6.519257752682758e-11,1.0870685700809751e-10,1.206768841601123e-10,1.3196181845666543e-10,1.1541489985944509e-10,1.9491611499436853e-10,3.4944783574733917e-10,4.070005166223467e-10,4.1482200214509087e-10,4.591097234528187e-10,4.781515818206929e-10,4.5410132400368145e-10,3.988374531432066e-10,2.7339919613947726e-10,2.326841576559348e-10,2.123357660334589e-10,1.9976630865376725e-10,1.818932841647834e-10,1.8832098380716644e-10,1.711529876158302e-10,1.5641930409656827e-10,1.4412415110560366e-10,1.131367777240655e-10,8.110297056956079e-11,6.864920239411733e-11,6.222150275173429e-11,5.5152154668621936e-11,4.0792374438642605e-11,1.1654483925546292e-11,1.0089264047235297e-10,1.5518108226990941e-10,1.5518108226990941e-10,1.5518108226990941e-10,1.8104459598156097e-10,2.1725351517787316e-10,2.7156689397234146e-10
sh2009008107,impunity,2009,5.634005304797421e-07,5.692355305821073e-07,5.755485555641641e-07,5.773645772980317e-07,5.755543127248678e-07,5.742089792785359e-07,5.761215591562419e-07,5.834388440671687e-07,5.827790969649812e-07,5.833477482963615e-07,5.867680739936322e-07,5.909780201918323e-07,6.001923003283449e-07,6.187366257255436e-07,6.308829050962314e-07,6.489519669426933e-07,6.727508261727372e-07,7.129114786192024e-07,7.642601829221545e-07,8.036588821404288e-07,8.480875027800411e-07,8.990644135584544e-07,9.529543121065172e-07,1.0050971271707445e-06,1.0394670919200037e-06,1.0757988236309381e-06,1.1273192025806106e-06,1.1676146994702273e-06,1.2066688890578572e-06,1.2459519380659893e-06,1.2922420559902909e-06,1.35417831737281e-06,1.4034387032661942e-06,1.4359698883254344e-06,1.419521404778999e-06,1.4398873418774597e-06,1.4513950624128744e-06,1.476823298664617e-06,1.4984519814989296e-06,1.5071581343689888e-06,1.5609639684082255e-06,1.606954810061103e-06,1.6302206505494036e-06,1.6709831705546369e-06,1.7047540456648874e-06,1.7024010670306975e-06,1.7205646334200742e-06,1.6855712492921948e-06
sh96008495,unionicolidae,1996,1.7224084363637315e-09,2.3715327021611723e-09,2.447961092513773e-09,2.3068810666279244e-09,2.136963359739008e-09,2.6126263746674626e-09,2.827710295579187e-09,3.2440011386461862e-09,2.7727745888019216e-09,2.851665985689359e-09,3.0195640521709805e-09,3.1162469648388887e-09,4.063026637357581e-09,4.154156461282683e-09,4.208453028525001e-09,4.75229834849346e-09,4.545151568605529e-09,4.51539498846909e-09,4.497306667945138e-09,3.1650245737749725e-09,3.1385542954247877e-09,2.921802662909328e-09,2.4260821169479793e-09,2.6936070160069445e-09,2.4797774790926865e-09,2.160583046302765e-09,2.1024836772370085e-09,1.7329622870638455e-09,1.3931272697942365e-09,1.3286601873282613e-09,8.542811909262316e-10,1.2742216775766098e-09,1.2080809814819992e-09,1.0896557659155283e-09,1.1818710231711486e-09,1.4508473564410288e-09,1.4239453678677183e-09,1.3989099933006281e-09,8.460288556032059e-10,7.846170593200125e-10,7.224854380435567e-10,6.550009166003282e-10,2.778551565417255e-10,9.052133100635146e-11,5.3495760896479385e-11,6.241172104589261e-11,7.489406525507115e-11,9.361758156883893e-11
sh2010007476,wire baskets,2010,7.405590446950272e-08,7.405513938185672e-08,7.266714643442788e-08,7.147657802535662e-08,6.993336193026571e-08,6.939756869806365e-08,6.638644697903479e-08,6.592436990203652e-08,6.404138983552379e-08,6.461839964846949e-08,6.411373152371914e-08,6.381714985824263e-08,6.404195265267777e-08,6.41754033932153e-08,6.219258477558568e-08,6.110838479182559e-08,6.102643354445008e-08,6.323231568013319e-08,6.393083281315747e-08,6.398941902146279e-08,6.359554046520396e-08,6.533043501068856e-08,6.610713770491271e-08,6.494047550552526e-08,6.570697160277314e-08,6.553849147609783e-08,6.678510645401006e-08,6.869525596380529e-08,6.748259882887901e-08,6.708329980646093e-08,6.634850888390904e-08,6.26080159531393e-08,6.267341402353092e-08,6.199346185158303e-08,6.199601579375983e-08,6.279022707978261e-08,6.382395338275226e-08,6.481414059969491e-08,6.459367637642877e-08,6.271357628197052e-08,6.051970719705979e-08,5.6644571342991315e-08,5.362893941578327e-08,5.143552627815645e-08,4.959703354708618e-08,4.888313276327679e-08,4.783247765649534e-08,4.605061467658628e-08
sh2007009122,cell phone calls,2007,7.110563006451631e-11,1.231249005528845e-10,1.2147143707563757e-10,1.201667356890265e-10,1.9219654042882233e-10,1.9825697730338886e-10,1.9700887548308137e-10,2.1155217359649011e-10,2.015019778018561e-10,1.8532996070336997e-10,2.43110380041386e-10,2.404589731695518e-10,2.2475901596224242e-10,2.1686449065099518e-10,2.0770993853463134e-10,1.9609597031495467e-10,2.2302719542209385e-10,2.1039315081794463e-10,5.075850077057575e-09,5.749862209374663e-09,6.701319431907342e-09,9.39022520356016e-09,1.2104097946659598e-08,1.689455531276545e-08,2.6764027674157168e-08,2.981397836100488e-08,3.652303952972732e-08,4.2176287774257725e-08,4.733807451039384e-08,5.284501662501463e-08,5.674568835309368e-08,5.628973835708087e-08,5.843022224642184e-08,6.245697473491621e-08,6.43554526494735e-08,6.331268110228755e-08,6.243237851947486e-08,6.150777833189133e-08,5.886702500159816e-08,5.418890484050674e-08,4.803694367927887e-08,4.4444072795040464e-08,4.172082606226131e-08,3.851735665238205e-08,3.4467151689797955e-08,3.223871923874651e-08,3.106045345160901e-08,2.9612298727693664e-08
sh95005024,remote viewing,1995,3.812642593303828e-08,3.9446239363805086e-08,3.95532934738263e-08,4.063395910223835e-08,4.15682407225607e-08,4.219277043621921e-08,4.4134965979499996e-08,4.5833599284942194e-08,4.519485746360249e-08,4.598376675070602e-08,4.6201258489610356e-08,4.578986250883662e-08,4.450789030980522e-08,3.895663251112553e-08,3.3559237718115495e-08,3.3372095809003355e-08,3.1876740191894015e-08,3.235230303992388e-08,3.627565725286156e-08,3.9907890330664094e-08,4.7808440378176754e-08,5.279349085376576e-08,5.863289270074956e-08,6.170635711625985e-08,6.543740430076106e-08,6.773861888274636e-08,6.747368259951703e-08,8.077172921577043e-08,8.087145264369853e-08,8.265711901243669e-08,8.777208637083295e-08,9.143420177144216e-08,1.0104620728638001e-07,1.10432678529504e-07,1.0399780874962135e-07,1.0477918786182855e-07,1.0444537883379037e-07,1.073010465440267e-07,1.0545351869902955e-07,9.658459430057181e-08,1.029614722865478e-07,1.1406002787698163e-07,1.1953524627469504e-07,1.2066097300081742e-07,1.1336172824854313e-07,1.1712388659629314e-07,1.253828915748212e-07,1.1573916341295343e-07
sh2003006340,german sign language,2003,3.984681543056645e-10,3.7397485663781536e-10,3.305130671464133e-10,3.394661783816057e-10,2.967622070701051e-10,3.19322157010011e-10,2.2335905446630684e-10,3.513651016965166e-10,3.7155928829722487e-10,5.139345932952161e-10,4.5776532961053617e-10,4.716410089858744e-10,7.783607260709274e-10,7.309935761859851e-10,6.83596027502485e-10,9.317778785647832e-10,1.04927561926847e-09,1.1376680158452818e-09,1.3024910986068697e-09,1.0925395370144285e-09,1.2496571099347114e-09,1.382754101200304e-09,1.534869197513032e-09,1.802394069807692e-09,2.192588019379287e-09,2.632518813554054e-09,2.7969228788163723e-09,3.871947384738648e-09,5.07392027500529e-09,6.148852703788002e-09,6.656985263626363e-09,6.7237063753968124e-09,6.90343019852221e-09,7.458474932902398e-09,7.211328756362434e-09,6.477166402436245e-09,6.397796843891713e-09,6.538295032371926e-09,7.741210858843876e-09,7.952119094164648e-09,7.895308642980048e-09,8.371364377495512e-09,9.204822164408733e-09,1.0210551489626367e-08,1.1086053719863313e-08,1.0894135508051257e-08,1.16599963490005e-08,1.3206554141942384e-08
sh92000937,ser,1992,4.4242307290867124e-05,4.3032666407578206e-05,4.1604221203984603e-05,4.1310859258044934e-05,4.1266521915723056e-05,4.195246537779022e-05,4.018408773596101e-05,4.2602350038866656e-05,4.400559352165517e-05,4.49775126467808e-05,4.572803735170688e-05,4.632911171848883e-05,4.7056070076708506e-05,4.728325949978986e-05,4.6622494264036575e-05,4.708151730491409e-05,4.8583581809225166e-05,4.869277354098275e-05,4.9423104301665365e-05,5.14491239396443e-05,5.0938763363827884e-05,5.016204868450626e-05,4.6498878859799885e-05,4.446236514120553e-05,4.166377498216357e-05,4.243877751917484e-05,3.798777367761676e-05,3.391920678709818e-05,3.0218949496971137e-05,2.8417822268603727e-05,2.4823509886991467e-05,2.210944061937215e-05,1.4620816484489554e-05,1.1202851360967671e-05,8.545010678688765e-06,7.497906098368121e-06,6.182531670770319e-06,4.94470803552731e-06,4.469455245217021e-06,4.441742493235911e-06,4.518620912650643e-06,4.149564606417093e-06,3.901346967938114e-06,3.947452369487781e-06,3.950889296884728e-06,4.000484659633559e-06,3.988125987054724e-06,3.7759431839876414e-06
sh92002612,poppy dillworth,1992,3.8887804434950546e-11,3.1110243547960434e-11,2.5925202956633697e-11,2.2221602534257455e-11,7.098711499572577e-12,7.098711499572577e-12,0.0,0.0,6.6635159691662085e-12,1.34297122034166e-11,1.34297122034166e-11,1.34297122034166e-11,1.1796016792321928e-10,2.4228667732820574e-10,3.200918523293961e-10,4.037078107326548e-10,5.111803361553971e-10,7.435685083529669e-10,8.795564276908863e-10,9.140457993669518e-10,9.24475670619326e-10,9.84189444227671e-10,9.121060454539024e-10,8.040459161568719e-10,5.898357526607739e-10,4.6548521882255097e-10,4.685215360519404e-10,3.399626299717605e-10,2.1492605066706994e-10,2.029568591561353e-10,2.0963366608093915e-10,1.9145565737946742e-10,2.013579427203752e-10,7.387074335166562e-11,6.767326877448504e-11,7.267262585359496e-11,6.644574176587322e-11,1.9249730777635777e-10,1.9249730777635777e-10,1.709576369357535e-10,1.5638869167920533e-10,1.5638869167920533e-10,1.3890696529525063e-10,1.3890696529525063e-10,0.0,0.0,0.0,0.0
sh95004590,off reservation indians,1995,1.5339192364210996e-09,1.4810569146095355e-09,1.4417549816051849e-09,1.4845395765858018e-09,1.5276631755236002e-09,1.4761975689455857e-09,1.3040324137974277e-09,1.3193943992906298e-09,1.2050977517473272e-09,1.0272055636639799e-09,7.932217273893499e-10,5.867461100317328e-10,5.637862537932747e-10,3.6156920116666875e-10,2.469979052637556e-10,2.440480446698677e-10,3.04643299674025e-10,3.3747344898741154e-10,3.0959246872479847e-10,2.6236905753144034e-10,2.4879301248139004e-10,2.6293316482406404e-10,1.9880715476650046e-10,1.6539039731010089e-10,1.3108855717195288e-10,1.6198587064951223e-10,1.4623474405601426e-10,1.3877591635371086e-10,1.2474817508355077e-10,1.3147998364651924e-10,1.0430148609876154e-10,9.100742084536658e-11,6.171699758393347e-11,4.237162257963207e-11,3.56319190423068e-11,2.8280357718322792e-11,2.1548549155354327e-11,2.1548549155354327e-11,2.877261226893627e-11,2.057754710674661e-11,2.057754710674661e-11,2.057754710674661e-11,1.4381947022190644e-11,2.2295812517653908e-11,2.2295812517653908e-11,1.758370763808396e-11,1.1079411693648566e-11,1.3849264617060708e-11
sh96006812,antelope hunting,1996,6.177305833521274e-09,6.089406634490757e-09,6.6466059785626665e-09,6.343905385135834e-09,6.7415646230155936e-09,7.138925188102504e-09,7.181900495938682e-09,7.104366025031553e-09,6.871068306586141e-09,6.34902956102103e-09,6.600516717517444e-09,6.416914902218629e-09,6.0607880757774475e-09,5.530162702771513e-09,5.177127111931159e-09,5.002637805990544e-09,4.640129330372008e-09,4.390068314826959e-09,4.017526779507919e-09,3.444791609701665e-09,3.47969282653888e-09,3.4552073077676045e-09,3.546731954755839e-09,3.930231682761473e-09,3.5607204555897018e-09,3.529158872877287e-09,3.804223027862161e-09,3.681086776170993e-09,3.580376285628699e-09,3.3882957476456213e-09,3.0560445568000065e-09,3.1237131537163533e-09,3.053859491179502e-09,2.690502495893738e-09,2.4973522287839523e-09,2.654020110824464e-09,2.621157961314933e-09,2.3361384741365273e-09,2.2287840630614522e-09,2.1349126102878012e-09,1.938854777620648e-09,1.965898580333755e-09,1.4653740914146888e-09,1.5235002044644563e-09,1.597486322291968e-09,1.5848497890204778e-09,1.5608030048963605e-09,1.7077049097730113e-09
sh85101552,physical geography,2002,3.7761623717519344e-07,3.7164309161508145e-07,3.8469511722677435e-07,3.805171675332262e-07,3.754357376363284e-07,3.6321491735102907e-07,3.6453548105505214e-07,3.550347705411072e-07,3.54179708111516e-07,3.3524743565145034e-07,3.281422547415527e-07,3.231469221188062e-07,3.2511010611413477e-07,3.1305391480149214e-07,3.0425331249159636e-07,2.9867359960839787e-07,2.9068862685396476e-07,2.939883002168821e-07,2.9380913712874684e-07,2.912571749524465e-07,3.056264807190353e-07,3.086561410566211e-07,3.1178193726480054e-07,3.1648989558164766e-07,3.2142723993098485e-07,3.36281578282602e-07,3.418978378372438e-07,3.4482132254552905e-07,3.423479168673407e-07,3.387569459498934e-07,3.4779997917293105e-07,3.4451969374224567e-07,3.26243652772459e-07,3.205373707987346e-07,2.9604361056786197e-07,3.157648377246398e-07,3.1601162125475886e-07,3.101613898061747e-07,3.189427970434556e-07,3.20819517901539e-07,3.175543575976991e-07,3.28205361577282e-07,3.0479269731956923e-07,3.0894472278705787e-07,3.152633550121409e-07,3.008272175750633e-07,3.0022537320720245e-07,3.076702474831203e-07
sh2004007088,chiru,2004,1.424072835348733e-08,1.3534355502997643e-08,1.3325737412255475e-08,1.3123186890843876e-08,1.2248572501994642e-08,1.1290555814189427e-08,1.1349835532228505e-08,1.1878786185347863e-08,1.4872843265983926e-08,1.4333708877561119e-08,1.4338027458768047e-08,1.4194336013121208e-08,1.5089896543617002e-08,1.5316792331489448e-08,1.4742237911079855e-08,1.1943332774651459e-08,1.2781309212890812e-08,1.2537738667213671e-08,1.3904635197701084e-08,1.571012007835017e-08,1.6779567616813174e-08,1.8672071544688166e-08,2.2859386018021195e-08,2.331309655145037e-08,2.5500443183644276e-08,2.7234576318353147e-08,2.5801203223533142e-08,2.8100470777662042e-08,2.7723842180304995e-08,2.591794110380828e-08,2.6392854754872123e-08,2.6182100237859277e-08,2.4060969768178808e-08,2.3565490243705944e-08,2.23788378631811e-08,2.1351232339689956e-08,2.006112928851619e-08,1.9794567492070758e-08,1.9007332272102147e-08,1.983062462504459e-08,2.235592185876957e-08,2.0768525152624143e-08,2.8365957620489294e-08,2.8525271025715245e-08,2.930340752242094e-08,3.109420572989611e-08,3.260315921543854e-08,3.27329864194606e-08
sh96008822,this,1996,0.0030477247140294943,0.003035444828928672,0.003031193106424405,0.003019543142586672,0.002993229756306726,0.0029691164750951177,0.0029510144412852714,0.0029439479325867046,0.0029352963491576164,0.0029275398626208518,0.00292959701533159,0.0029246466921012426,0.0029283440019974597,0.002940818716501411,0.0029379573435846292,0.002918475997634669,0.0029171809443575103,0.002932624708632836,0.002952183451320135,0.002972017192112703,0.00299046062685747,0.0030236898758874827,0.0030884537380052447,0.0031275649675984135,0.00315051885663499,0.0031958600019701515,0.0032438937545539795,0.0032970889542644037,0.003345567582052756,0.003387876015898532,0.0034452771586517502,0.003513842532578869,0.0035696397916843404,0.003616945174938673,0.0036647348333050172,0.003710884704981654,0.003733879120396513,0.003765139777654398,0.003793890036785324,0.003819778549415332,0.003845448934384984,0.003882875909946866,0.0039515330468047035,0.003980675832440343,0.003983056334334809,0.003994559651203096,0.004010221060473189,0.004030683175586849
sh2013000439,northern madtom,2013,1.2102021086646264e-09,1.7430112492222707e-09,1.5779429267855545e-09,1.679483704886131e-09,1.5332931744708019e-09,1.532988979309678e-09,1.4681262688688776e-09,1.4473590872437254e-09,1.073810051294144e-09,1.0745547180232175e-09,8.268554348156431e-10,9.15450907539623e-10,7.658579593918167e-10,9.463025675560122e-10,9.285303057192186e-10,1.1718003992728612e-09,1.490433338254985e-09,1.7475227212713854e-09,1.7101808466392566e-09,1.7497976733235212e-09,1.6242709657435635e-09,1.9470525826546593e-09,1.863527625862409e-09,1.6899578274474715e-09,1.5293272759286938e-09,3.1011169891935276e-09,3.5682362689581915e-09,3.500774122473991e-09,3.1818350736916616e-09,3.1037041235693064e-09,2.946797337394225e-09,2.862978118963109e-09,1.240550094197942e-09,7.378857376307201e-10,6.507375640325235e-10,5.571197947418227e-10,2.955906709876745e-10,1.9917517635192897e-10,1.4142274256429794e-10,1.0552329198934959e-10,9.11838476748615e-11,1.374254931082611e-10,2.297455851555227e-10,2.4470594746956696e-10,3.3229203168822734e-10,3.4783342930481503e-10,4.1740011516577803e-10,4.3211372761225997e-10
